"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-06","2023","06","06","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-07","2023","06","07","","27.4","","11.8","","19.6","","0.0","","1.6","","","","","","0.0","","","","27","","34",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-08","2023","06","08","","22.8","","13.1","","18.0","","0.0","","0.0","","","","","","0.0","","","","25","","33",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-09","2023","06","09","","16.6","","11.7","","14.1","","3.9","","0.0","","","","","","3.6","","","","25","","37",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-10","2023","06","10","","14.2","","10.6","","12.4","","5.6","","0.0","","","","","","12.4","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-11","2023","06","11","","18.7","","10.9","","14.8","","3.2","","0.0","","","","","","0.2","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-12","2023","06","12","","25.0","","11.4","","18.2","","0.0","","0.2","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-13","2023","06","13","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-14","2023","06","14","","13.8","","11.2","","12.5","","5.5","","0.0","","","","","","0.0","","","","25","","41",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-15","2023","06","15","","18.1","","10.5","","14.3","","3.7","","0.0","","","","","","0.0","","","","25","","37",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-16","2023","06","16","","18.5","","12.1","","15.3","","2.7","","0.0","","","","","","0.0","","","","23","","45",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-17","2023","06","17","","14.4","","11.2","","12.8","","5.2","","0.0","","","","","","0.0","","","","23","","60",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-18","2023","06","18","","14.2","","9.9","","12.0","","6.0","","0.0","","","","","","0.0","","","","22","","39",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-19","2023","06","19","","14.6","","8.9","","11.7","","6.3","","0.0","","","","","","0.0","","","","23","","40",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-20","2023","06","20","","16.0","","10.2","","13.1","","4.9","","0.0","","","","","","0.4","","","","23","","33",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-21","2023","06","21","","16.7","","10.7","","13.7","","4.3","","0.0","","","","","","0.2","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-22","2023","06","22","","17.8","","10.7","","14.3","","3.7","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-23","2023","06","23","","22.7","","11.6","","17.1","","0.9","","0.0","","","","","","0.0","","","","25","","49",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-24","2023","06","24","","18.1","","11.4","","14.7","","3.3","","0.0","","","","","","0.0","","","","18","","36",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-25","2023","06","25","","22.6","","11.7","","17.1","","0.9","","0.0","","","","","","0.0","","","","18","","33",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-26","2023","06","26","","22.7","","12.8","","17.8","","0.2","","0.0","","","","","","0.0","","","","24","","36",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-27","2023","06","27","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-28","2023","06","28","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-29","2023","06","29","","22.9","","13.1","","18.0","","0.0","","0.0","","","","","","0.0","","","","18","","40",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-06-30","2023","06","30","","23.9","","13.2","","18.6","","0.0","","0.6","","","","","","0.0","","","","24","","45",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-01","2023","07","01","","20.1","","12.5","","16.3","","1.7","","0.0","","","","","","0.0","","","","23","","44",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-02","2023","07","02","","19.5","","11.1","","15.3","","2.7","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-03","2023","07","03","","21.5","","12.1","","16.8","","1.2","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-04","2023","07","04","","23.2","","12.9","","18.1","","0.0","","0.1","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-05","2023","07","05","","21.9","","12.8","","17.3","","0.7","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-06","2023","07","06","","26.8","","12.2","","19.5","","0.0","","1.5","","","","","","0.0","","","","26","","33",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-07","2023","07","07","","21.4","","12.4","","16.9","","1.1","","0.0","","","","","","0.0","","","","23","","32",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-08","2023","07","08","","21.3","","12.6","","17.0","","1.0","","0.0","","","","","","0.0","","","","18","","33",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-09","2023","07","09","","21.1","","12.4","","16.8","","1.2","","0.0","","","","","","0.0","","","","25","","45",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-10","2023","07","10","","18.2","","12.8","","15.5","","2.5","","0.0","","","","","","0.0","","","","17","","41",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-11","2023","07","11","","19.1","","12.9","","16.0","","2.0","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-12","2023","07","12","","21.9","","13.1","","17.5","","0.5","","0.0","","","","","","0.0","","","","25","","39",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-13","2023","07","13","","20.8","","12.9","","16.9","","1.1","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-14","2023","07","14","","20.2","","13.8","","17.0","","1.0","","0.0","","","","","","0.0","","","","18","","31",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-15","2023","07","15","","23.7","","12.2","","17.9","","0.1","","0.0","","","","","","0.0","","","","20","","39",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-16","2023","07","16","","25.1","","13.0","","19.0","","0.0","","1.0","","","","","","0.0","","","","18","","45",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-17","2023","07","17","","20.0","","13.8","","16.9","","1.1","","0.0","","","","","","0.0","","","","23","","49",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-18","2023","07","18","","19.9","","12.6","","16.2","","1.8","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-19","2023","07","19","","22.5","","13.3","","17.9","","0.1","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-20","2023","07","20","","27.6","","13.2","","20.4","","0.0","","2.4","","","","","","0.0","","","","26","","41",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-21","2023","07","21","","23.1","","13.2","","18.2","","0.0","","0.2","","","","","","0.0","","","","23","","39",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-22","2023","07","22","","22.4","","12.1","","17.3","","0.7","","0.0","","","","","","0.0","","","","22","","41",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-23","2023","07","23","","23.5","","13.9","","18.7","","0.0","","0.7","","","","","","0.0","","","","23","","37",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-24","2023","07","24","","20.4","","12.3","","16.4","","1.6","","0.0","","","","","","10.6","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-25","2023","07","25","","19.4","","12.1","","15.7","","2.3","","0.0","","","","","","0.2","","","","23","","40",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-26","2023","07","26","","19.3","","12.1","","15.7","","2.3","","0.0","","","","","","0.0","","","","27","","31",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-27","2023","07","27","","23.0","","13.1","","18.0","","0.0","","0.0","","","","","","0.0","","","","18","","33",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-28","2023","07","28","","22.6","","13.2","","17.9","","0.1","","0.0","","","","","","0.0","","","","23","","34",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-29","2023","07","29","","20.7","","14.7","","17.7","","0.3","","0.0","","","","","","0.0","","","","25","","42",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-30","2023","07","30","","21.3","","13.9","","17.6","","0.4","","0.0","","","","","","0.0","","","","21","","37",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-07-31","2023","07","31","","22.2","","13.5","","17.8","","0.2","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-01","2023","08","01","","21.8","","13.0","","17.4","","0.6","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-02","2023","08","02","","23.4","","12.9","","18.1","","0.0","","0.1","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-03","2023","08","03","","22.1","","11.8","","16.9","","1.1","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-04","2023","08","04","","25.9","","14.0","","19.9","","0.0","","1.9","","","","","","0.0","","","","24","","31",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-05","2023","08","05","","25.6","","12.0","","18.8","","0.0","","0.8","","","","","","0.0","","","","28","","35",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-06","2023","08","06","","21.1","","15.3","","18.2","","0.0","","0.2","","","","","","0.0","","","","22","","34",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-07","2023","08","07","","21.0","","14.1","","17.6","","0.4","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-08","2023","08","08","","20.7","","13.5","","17.1","","0.9","","0.0","","","","","","0.0","","","","18","","33",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-09","2023","08","09","","20.8","","13.0","","16.9","","1.1","","0.0","","","","","","0.2","","","","23","","37",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-10","2023","08","10","","20.6","","14.6","","17.6","","0.4","","0.0","","","","","","0.0","","","","27","","37",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-11","2023","08","11","","22.8","","13.3","","18.1","","0.0","","0.1","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-12","2023","08","12","","20.5","","14.4","","17.5","","0.5","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-13","2023","08","13","","24.0","","14.3","","19.2","","0.0","","1.2","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-14","2023","08","14","","24.6","","13.9","","19.2","","0.0","","1.2","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-15","2023","08","15","","24.3","","14.1","","19.2","","0.0","","1.2","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-16","2023","08","16","","23.3","","13.4","","18.3","","0.0","","0.3","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-17","2023","08","17","","23.7","","13.0","","18.3","","0.0","","0.3","","","","","","0.0","","","","18","","41",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-18","2023","08","18","","19.3","","12.6","","16.0","","2.0","","0.0","","","","","","0.0","","","","24","","32",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-19","2023","08","19","","19.4","","12.1","","15.7","","2.3","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-20","2023","08","20","","19.8","","12.7","","16.3","","1.7","","0.0","","","","","","0.0","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-21","2023","08","21","","21.4","","11.9","","16.6","","1.4","","0.0","","","","","","0.0","","","","26","","40",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-22","2023","08","22","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-23","2023","08","23","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-24","2023","08","24","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-25","2023","08","25","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-26","2023","08","26","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-27","2023","08","27","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-28","2023","08","28","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-29","2023","08","29","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-30","2023","08","30","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-08-31","2023","08","31","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-01","2023","09","01","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-02","2023","09","02","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-03","2023","09","03","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-04","2023","09","04","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-05","2023","09","05","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-06","2023","09","06","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-07","2023","09","07","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-08","2023","09","08","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-09","2023","09","09","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-10","2023","09","10","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-11","2023","09","11","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-12","2023","09","12","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-13","2023","09","13","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-14","2023","09","14","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-15","2023","09","15","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-16","2023","09","16","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-17","2023","09","17","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-18","2023","09","18","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-19","2023","09","19","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-20","2023","09","20","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-21","2023","09","21","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-22","2023","09","22","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-23","2023","09","23","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-24","2023","09","24","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-25","2023","09","25","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-26","2023","09","26","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-27","2023","09","27","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-28","2023","09","28","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-29","2023","09","29","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-09-30","2023","09","30","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-01","2023","10","01","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-02","2023","10","02","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-03","2023","10","03","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-04","2023","10","04","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-05","2023","10","05","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-06","2023","10","06","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-07","2023","10","07","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-08","2023","10","08","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-09","2023","10","09","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-10","2023","10","10","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-11","2023","10","11","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-12","2023","10","12","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-13","2023","10","13","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-14","2023","10","14","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-15","2023","10","15","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-16","2023","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-17","2023","10","17","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-18","2023","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-19","2023","10","19","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-20","2023","10","20","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-21","2023","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-22","2023","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-23","2023","10","23","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-24","2023","10","24","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-25","2023","10","25","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-26","2023","10","26","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-27","2023","10","27","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-28","2023","10","28","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-29","2023","10","29","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-30","2023","10","30","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-10-31","2023","10","31","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-01","2023","11","01","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-02","2023","11","02","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-03","2023","11","03","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-04","2023","11","04","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-05","2023","11","05","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-06","2023","11","06","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-07","2023","11","07","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-08","2023","11","08","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-09","2023","11","09","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-10","2023","11","10","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-11","2023","11","11","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-12","2023","11","12","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-13","2023","11","13","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-14","2023","11","14","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-15","2023","11","15","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-16","2023","11","16","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-17","2023","11","17","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-18","2023","11","18","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-19","2023","11","19","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-20","2023","11","20","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-21","2023","11","21","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-22","2023","11","22","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-23","2023","11","23","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-24","2023","11","24","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-25","2023","11","25","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-26","2023","11","26","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-27","2023","11","27","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-28","2023","11","28","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-29","2023","11","29","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-11-30","2023","11","30","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-12-01","2023","12","01","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-12-02","2023","12","02","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-12-03","2023","12","03","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-12-04","2023","12","04","","","","","","","","","","","","","","","","","","","","","","",""
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2023-12-05","2023","12","05","","","","","","","","","","","","","","","","","","","","","","",""
